dteday,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1/14/2011,spring,1,0,Friday,1,Clear,0.1,0.1212,0.54,0.1642,5
1/14/2011,spring,2,0,Friday,1,Clear,0.1,0.1212,0.54,0.1343,1
1/14/2011,spring,3,0,Friday,1,Clear,0.1,0.1364,0.54,0.1045,1
1/14/2011,spring,5,0,Friday,1,Clear,0.1,0.1364,0.54,0.0896,8
1/14/2011,spring,6,0,Friday,1,Clear,0.1,0.1818,0.54,0,17
1/14/2011,spring,7,0,Friday,1,Clear,0.1,0.1212,0.74,0.1642,70
1/14/2011,spring,8,0,Friday,1,Clear,0.12,0.1667,0.68,0,158
1/14/2011,spring,9,0,Friday,1,Clear,0.14,0.1515,0.69,0.1343,117
1/14/2011,spring,10,0,Friday,1,Clear,0.18,0.1818,0.55,0.194,44
1/14/2011,spring,11,0,Friday,1,Clear,0.18,0.1667,0.51,0.2836,53
1/14/2011,spring,12,0,Friday,1,Clear,0.2,0.197,0.44,0.2537,61
1/14/2011,spring,13,0,Friday,1,Clear,0.22,0.197,0.37,0.3881,77
1/14/2011,spring,14,0,Friday,1,Clear,0.22,0.2121,0.41,0.2836,64
1/14/2011,spring,15,0,Friday,1,Clear,0.24,0.2424,0.38,0.1642,68
1/14/2011,spring,16,0,Friday,1,Clear,0.22,0.2424,0.41,0.1045,90
1/14/2011,spring,17,0,Friday,1,Clear,0.22,0.2273,0.41,0.1642,159
1/14/2011,spring,18,0,Friday,1,Clear,0.2,0.2576,0.47,0,139
1/14/2011,spring,19,0,Friday,1,Clear,0.16,0.197,0.59,0.0896,92
1/14/2011,spring,20,0,Friday,1,Clear,0.18,0.2424,0.59,0,68
1/14/2011,spring,21,0,Friday,1,Clear,0.16,0.2273,0.69,0,52
1/14/2011,spring,22,0,Friday,1,Slightly cloudy,0.16,0.2273,0.69,0,36
1/14/2011,spring,23,0,Friday,1,Slightly cloudy,0.18,0.2424,0.55,0,27
1/15/2011,spring,0,0,Saturday,0,Clear,0.18,0.2424,0.55,0,28
1/15/2011,spring,1,0,Saturday,0,Slightly cloudy,0.16,0.197,0.59,0.0896,20
1/15/2011,spring,2,0,Saturday,0,Slightly cloudy,0.16,0.197,0.59,0.0896,12
1/15/2011,spring,3,0,Saturday,0,Slightly cloudy,0.16,0.2273,0.59,0,8
1/15/2011,spring,4,0,Saturday,0,Slightly cloudy,0.16,0.2273,0.59,0,5
1/15/2011,spring,5,0,Saturday,0,Clear,0.16,0.2273,0.59,0,1
1/15/2011,spring,6,0,Saturday,0,Clear,0.14,0.1667,0.63,0.1045,3
1/15/2011,spring,7,0,Saturday,0,Clear,0.14,0.2121,0.63,0,10
1/15/2011,spring,8,0,Saturday,0,Clear,0.14,0.1515,0.63,0.1343,23
1/15/2011,spring,9,0,Saturday,0,Clear,0.16,0.1818,0.64,0.1343,33
1/15/2011,spring,10,0,Saturday,0,Clear,0.18,0.197,0.59,0.1642,59
1/15/2011,spring,11,0,Saturday,0,Clear,0.2,0.197,0.55,0.2239,72
1/15/2011,spring,12,0,Saturday,0,Clear,0.24,0.2273,0.48,0.2239,89
1/15/2011,spring,13,0,Saturday,0,Clear,0.28,0.2576,0.38,0.2985,101
1/15/2011,spring,14,0,Saturday,0,Clear,0.3,0.2879,0.39,0.2836,118
1/15/2011,spring,15,0,Saturday,0,Slightly cloudy,0.32,0.3182,0.36,0.194,129
1/15/2011,spring,16,0,Saturday,0,Slightly cloudy,0.34,0.3333,0.34,0.194,128
1/15/2011,spring,17,0,Saturday,0,Slightly cloudy,0.32,0.303,0.36,0.2836,83
1/15/2011,spring,18,0,Saturday,0,Slightly cloudy,0.3,0.2879,0.45,0.2537,84
1/15/2011,spring,19,0,Saturday,0,Slightly cloudy,0.32,0.303,0.39,0.2537,74
1/15/2011,spring,20,0,Saturday,0,Slightly cloudy,0.32,0.303,0.39,0.2537,41
1/15/2011,spring,21,0,Saturday,0,Slightly cloudy,0.32,0.303,0.39,0.2239,57
1/15/2011,spring,22,0,Saturday,0,Slightly cloudy,0.3,0.3182,0.42,0.1045,26
1/15/2011,spring,23,0,Saturday,0,Clear,0.3,0.2879,0.45,0.2836,44
1/16/2011,spring,0,0,Sunday,0,Clear,0.26,0.303,0.56,0,39
1/16/2011,spring,1,0,Sunday,0,Clear,0.26,0.2727,0.56,0.1343,23
1/16/2011,spring,2,0,Sunday,0,Clear,0.26,0.2879,0.56,0.0896,16
1/16/2011,spring,3,0,Sunday,0,Clear,0.22,0.2727,0.69,0,15
1/16/2011,spring,4,0,Sunday,0,Clear,0.26,0.2576,0.56,0.1642,1
1/16/2011,spring,5,0,Sunday,0,Slightly cloudy,0.26,0.2576,0.56,0.1642,2
1/16/2011,spring,6,0,Sunday,0,Slightly cloudy,0.26,0.2576,0.56,0.1642,1
1/16/2011,spring,7,0,Sunday,0,Slightly cloudy,0.24,0.2121,0.56,0.2985,3
1/16/2011,spring,8,0,Sunday,0,Clear,0.22,0.2121,0.55,0.2836,18
1/16/2011,spring,9,0,Sunday,0,Clear,0.22,0.2121,0.51,0.2537,32
1/16/2011,spring,10,0,Sunday,0,Clear,0.22,0.2121,0.51,0.2836,79
1/16/2011,spring,11,0,Sunday,0,Clear,0.24,0.2273,0.44,0.2537,93
1/16/2011,spring,12,0,Sunday,0,Clear,0.24,0.2121,0.41,0.2836,104
1/16/2011,spring,13,0,Sunday,0,Clear,0.26,0.2273,0.35,0.2985,118
1/16/2011,spring,14,0,Sunday,0,Clear,0.28,0.2727,0.36,0.2537,91
1/16/2011,spring,15,0,Sunday,0,Clear,0.26,0.2424,0.38,0.2537,113
1/16/2011,spring,16,0,Sunday,0,Clear,0.24,0.2273,0.38,0.2239,99
1/16/2011,spring,17,0,Sunday,0,Clear,0.22,0.2121,0.37,0.2537,105
1/16/2011,spring,18,0,Sunday,0,Clear,0.2,0.2121,0.4,0.1642,67
1/16/2011,spring,19,0,Sunday,0,Clear,0.18,0.197,0.47,0.1343,61
1/16/2011,spring,20,0,Sunday,0,Clear,0.18,0.197,0.47,0.1642,57
1/16/2011,spring,21,0,Sunday,0,Clear,0.18,0.197,0.51,0.1642,28
1/16/2011,spring,22,0,Sunday,0,Slightly cloudy,0.2,0.2121,0.49,0.1343,21
1/16/2011,spring,23,0,Sunday,0,Slightly cloudy,0.2,0.2273,0.4,0.1045,18
1/17/2011,spring,0,1,Monday,0,Slightly cloudy,0.2,0.197,0.47,0.2239,17
1/17/2011,spring,1,1,Monday,0,Slightly cloudy,0.2,0.197,0.44,0.194,16
1/17/2011,spring,2,1,Monday,0,Slightly cloudy,0.18,0.1667,0.43,0.2537,8
1/17/2011,spring,3,1,Monday,0,Slightly cloudy,0.18,0.1818,0.43,0.194,2
1/17/2011,spring,4,1,Monday,0,Slightly cloudy,0.18,0.197,0.43,0.1343,3
1/17/2011,spring,5,1,Monday,0,Slightly cloudy,0.18,0.197,0.43,0.1642,1
1/17/2011,spring,6,1,Monday,0,Slightly cloudy,0.18,0.1818,0.43,0.194,5
1/17/2011,spring,7,1,Monday,0,Slightly cloudy,0.16,0.1818,0.5,0.1343,13
1/17/2011,spring,8,1,Monday,0,Slightly cloudy,0.16,0.1515,0.47,0.2239,33
1/17/2011,spring,9,1,Monday,0,Slightly cloudy,0.16,0.1515,0.47,0.2239,47
1/17/2011,spring,10,1,Monday,0,Slightly cloudy,0.16,0.1515,0.5,0.2537,57
1/17/2011,spring,11,1,Monday,0,Slightly cloudy,0.16,0.1515,0.55,0.194,64
1/17/2011,spring,12,1,Monday,0,Slightly cloudy,0.18,0.197,0.47,0.1343,80
1/17/2011,spring,13,1,Monday,0,Slightly cloudy,0.18,0.197,0.47,0.1343,93
1/17/2011,spring,14,1,Monday,0,Slightly cloudy,0.18,0.2121,0.43,0.1045,86
1/17/2011,spring,15,1,Monday,0,Slightly cloudy,0.2,0.2121,0.47,0.1642,93
1/17/2011,spring,16,1,Monday,0,Slightly cloudy,0.2,0.2121,0.47,0.1642,82
1/17/2011,spring,17,1,Monday,0,Clear,0.2,0.197,0.51,0.194,71
1/17/2011,spring,18,1,Monday,0,Slightly cloudy,0.18,0.1667,0.55,0.2537,92
1/17/2011,spring,19,1,Monday,0,Light Snow,0.18,0.1818,0.59,0.194,60
1/17/2011,spring,20,1,Monday,0,Light Snow,0.16,0.1515,0.8,0.194,33
1/17/2011,spring,21,1,Monday,0,Light Snow,0.16,0.1515,0.8,0.194,27
1/17/2011,spring,22,1,Monday,0,Light Snow,0.14,0.1212,0.93,0.2537,13
1/17/2011,spring,23,1,Monday,0,Light Snow,0.16,0.1364,0.86,0.2836,4
1/18/2011,spring,12,0,Tuesday,1,Slightly cloudy,0.2,0.1818,0.86,0.3284,3
1/18/2011,spring,13,0,Tuesday,1,Slightly cloudy,0.2,0.197,0.86,0.2239,22
1/18/2011,spring,14,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.8,0.1642,28
1/18/2011,spring,15,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.87,0.1642,35
1/18/2011,spring,16,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.87,0.194,61
1/18/2011,spring,17,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.82,0.194,125
1/18/2011,spring,18,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.8,0.1642,133
1/18/2011,spring,19,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.8,0.1343,99
1/18/2011,spring,20,0,Tuesday,1,Slightly cloudy,0.22,0.2727,0.87,0,83
1/18/2011,spring,21,0,Tuesday,1,Slightly cloudy,0.22,0.2424,0.93,0.1045,41
1/18/2011,spring,22,0,Tuesday,1,Slightly cloudy,0.22,0.2576,0.93,0.0896,33
1/18/2011,spring,23,0,Tuesday,1,Slightly cloudy,0.22,0.2727,0.93,0,20
1/19/2011,spring,0,0,Wednesday,1,Slightly cloudy,0.22,0.2727,0.93,0,3
1/19/2011,spring,1,0,Wednesday,1,Light Snow,0.22,0.2273,0.93,0.1343,7
1/19/2011,spring,2,0,Wednesday,1,Light Snow,0.22,0.2273,0.93,0.1343,3
1/19/2011,spring,4,0,Wednesday,1,Light Snow,0.22,0.2273,0.93,0.1343,2
1/19/2011,spring,5,0,Wednesday,1,Slightly cloudy,0.22,0.2576,0.93,0.0896,7
1/19/2011,spring,6,0,Wednesday,1,Slightly cloudy,0.22,0.2576,0.93,0.0896,32
1/19/2011,spring,7,0,Wednesday,1,Slightly cloudy,0.24,0.2576,0.92,0.1045,90
1/19/2011,spring,8,0,Wednesday,1,Slightly cloudy,0.24,0.2576,0.93,0.1045,197
1/19/2011,spring,9,0,Wednesday,1,Slightly cloudy,0.24,0.2576,0.93,0.1045,109
1/19/2011,spring,10,0,Wednesday,1,Slightly cloudy,0.26,0.2727,0.93,0.1343,47
1/19/2011,spring,11,0,Wednesday,1,Slightly cloudy,0.28,0.303,0.87,0.0896,52
1/19/2011,spring,12,0,Wednesday,1,Slightly cloudy,0.3,0.3182,0.81,0.0896,70
1/19/2011,spring,13,0,Wednesday,1,Clear,0.4,0.4091,0.62,0.2836,78
1/19/2011,spring,14,0,Wednesday,1,Clear,0.4,0.4091,0.58,0.2537,75
1/19/2011,spring,15,0,Wednesday,1,Clear,0.4,0.4091,0.54,0.2836,82
1/19/2011,spring,16,0,Wednesday,1,Clear,0.38,0.3939,0.58,0.3881,104
1/19/2011,spring,17,0,Wednesday,1,Clear,0.36,0.3333,,0.3284,197
1/19/2011,spring,18,0,Wednesday,1,Clear,0.34,0.3182,0.61,0.2836,161
1/19/2011,spring,19,0,Wednesday,1,Clear,0.32,0.2879,0.57,0.4179,112
1/19/2011,spring,20,0,Wednesday,1,Clear,0.32,0.303,0.49,0.2985,76
1/19/2011,spring,21,0,Wednesday,1,Clear,0.32,0.2879,0.49,0.4179,59
1/19/2011,spring,22,0,Wednesday,1,Clear,0.3,0.303,0.52,0.1642,59
1/19/2011,spring,23,0,Wednesday,1,Clear,0.3,0.2727,0.52,0.4627,28
1/20/2011,spring,0,0,Thursday,1,Clear,0.26,0.2273,0.56,0.3881,13
1/20/2011,spring,1,0,Thursday,1,Clear,0.26,0.2727,0.56,0,5
1/20/2011,spring,2,0,Thursday,1,Clear,0.26,0.2727,0.56,0,2
1/20/2011,spring,3,0,Thursday,1,Clear,0.26,0.2576,0.56,0.1642,1
1/20/2011,spring,4,0,Thursday,1,Clear,0.26,0.2576,0.56,0.1642,1
1/20/2011,spring,5,0,Thursday,1,Clear,0.24,0.2273,0.6,0.2239,6
1/20/2011,spring,6,0,Thursday,1,Clear,0.22,0.2121,0.6,0.2239,35
1/20/2011,spring,7,0,Thursday,1,Clear,0.22,0.2121,0.55,0.2239,101
1/20/2011,spring,8,0,Thursday,1,Clear,0.22,0.2121,0.55,0.2836,249
1/20/2011,spring,9,0,Thursday,1,Slightly cloudy,0.24,0.2273,0.52,0.2239,143
1/20/2011,spring,10,0,Thursday,1,Clear,0.26,0.2273,0.48,0.2985,57
1/20/2011,spring,11,0,Thursday,1,Slightly cloudy,0.28,0.2727,0.45,0.1642,68
1/20/2011,spring,12,0,Thursday,1,Slightly cloudy,0.3,0.3333,0.42,0,84
1/20/2011,spring,13,0,Thursday,1,Slightly cloudy,0.28,0.2879,0.45,0.1045,98
1/20/2011,spring,14,0,Thursday,1,Slightly cloudy,0.3,0.303,0.45,0.1343,81
1/20/2011,spring,15,0,Thursday,1,Slightly cloudy,0.32,0.3182,0.45,0.194,70
1/20/2011,spring,16,0,Thursday,1,Slightly cloudy,0.3,0.303,0.49,0.1343,91
1/20/2011,spring,17,0,Thursday,1,Slightly cloudy,0.3,0.3182,0.49,0.1045,215
1/20/2011,spring,18,0,Thursday,1,Slightly cloudy,0.26,0.2576,0.56,0.194,185
1/20/2011,spring,19,0,Thursday,1,Clear,0.26,0.2273,0.56,0.3284,152
1/20/2011,spring,20,0,Thursday,1,Slightly cloudy,0.26,0.2424,0.6,0.2836,126
1/20/2011,spring,21,0,Thursday,1,Slightly cloudy,0.24,0.2273,0.6,0.2537,57
1/20/2011,spring,22,0,Thursday,1,Slightly cloudy,0.24,0.2121,0.65,0.2836,56
1/20/2011,spring,23,0,Thursday,1,Slightly cloudy,0.24,0.2121,0.65,0.3284,31
1/21/2011,spring,0,0,Friday,1,Slightly cloudy,0.24,0.2273,0.7,0.2537,21
1/21/2011,spring,1,0,Friday,1,Slightly cloudy,0.24,0.2273,0.7,0.2537,6
1/21/2011,spring,2,0,Friday,1,Light Snow,0.24,0.2424,0.75,0.1642,2
1/21/2011,spring,3,0,Friday,1,Light Snow,0.22,0.2121,0.8,0.2985,1
1/21/2011,spring,4,0,Friday,1,Slightly cloudy,0.22,0.2576,0.87,0.0896,1
1/21/2011,spring,5,0,Friday,1,Clear,0.24,0.197,0.6,0.4179,5
1/21/2011,spring,6,0,Friday,1,Clear,0.22,0.2121,0.55,0.2537,27
1/21/2011,spring,7,0,Friday,1,Clear,0.2,0.1818,0.51,0.2836,68
1/21/2011,spring,8,0,Friday,1,Clear,0.2,0.1818,0.47,0.3284,217
1/21/2011,spring,9,0,Friday,1,Clear,0.2,0.1818,0.51,0.3582,166
1/21/2011,spring,10,0,Friday,1,Clear,0.2,0.1667,0.47,0.4627,63
1/21/2011,spring,11,0,Friday,1,Clear,0.22,0.1818,0.41,0.4627,59
1/21/2011,spring,12,0,Friday,1,Clear,0.22,0.1818,0.27,0.5821,78
1/21/2011,spring,13,0,Friday,1,Clear,0.2,0.1515,0.21,0.5821,73
1/21/2011,spring,14,0,Friday,1,Clear,0.2,0.1515,0.25,0.5224,62
1/21/2011,spring,15,0,Friday,1,Clear,0.16,0.1212,0.26,0.4478,65
1/21/2011,spring,16,0,Friday,1,Clear,0.16,0.1364,0.26,0.3582,97
1/21/2011,spring,17,0,Friday,1,Clear,0.14,0.1212,0.28,0.3582,161
1/21/2011,spring,18,0,Friday,1,Clear,0.12,0.1212,0.3,0.2537,120
1/21/2011,spring,19,0,Friday,1,Clear,0.12,0.1061,0.3,0.3284,96
1/21/2011,spring,20,0,Friday,1,Clear,0.1,0.0758,0.33,0.4179,53
1/21/2011,spring,21,0,Friday,1,Clear,0.08,0.0758,0.38,0.2836,41
1/21/2011,spring,22,0,Friday,1,Clear,0.06,0.0303,0.41,0.3881,34
1/21/2011,spring,23,0,Friday,1,Clear,0.06,0.0455,0.38,0.3284,27
1/22/2011,spring,0,0,Saturday,0,Clear,0.04,0.0303,0.45,0.2537,13
1/22/2011,spring,1,0,Saturday,0,Slightly cloudy,0.04,0,0.41,0.3881,12
1/22/2011,spring,2,0,Saturday,0,Slightly cloudy,0.04,0.0303,0.41,0.2537,11
1/22/2011,spring,3,0,Saturday,0,Slightly cloudy,0.04,0.0303,0.41,0.2836,7
1/22/2011,spring,4,0,Saturday,0,Slightly cloudy,0.02,0.0152,0.48,0.2985,3
1/22/2011,spring,6,0,Saturday,0,Slightly cloudy,0.02,0.0303,0.44,0.2239,2
1/22/2011,spring,7,0,Saturday,0,Clear,0.02,0.0152,0.44,0.2836,8
1/22/2011,spring,8,0,Saturday,0,Clear,0.02,0,0.44,0.3284,27
1/22/2011,spring,9,0,Saturday,0,Clear,0.04,0.0303,0.41,0.2537,40
1/22/2011,spring,10,0,Saturday,0,Slightly cloudy,0.04,0.0606,0.41,0.1642,53
1/22/2011,spring,11,0,Saturday,0,Slightly cloudy,0.06,0.0758,0.38,0.1343,63
1/22/2011,spring,12,0,Saturday,0,Slightly cloudy,0.06,0.1061,0.38,0.1045,70
1/22/2011,spring,13,0,Saturday,0,Clear,0.08,0.1667,0.35,0,84
1/22/2011,spring,14,0,Saturday,0,Clear,0.1,0.1364,0.33,0.1045,75
1/22/2011,spring,15,0,Saturday,0,Clear,0.12,0.1515,0.28,0,103
1/22/2011,spring,16,0,Saturday,0,Clear,0.12,0.1364,0.28,0.194,83
1/22/2011,spring,17,0,Saturday,0,Clear,0.12,0.197,0.28,0,67
1/22/2011,spring,18,0,Saturday,0,Clear,0.08,0.0909,0.35,0.194,54
1/22/2011,spring,19,0,Saturday,0,Clear,0.08,0.1061,0.35,0.1343,59
1/22/2011,spring,20,0,Saturday,0,Clear,0.06,0.0758,0.45,0.1642,45
1/22/2011,spring,21,0,Saturday,0,Clear,0.06,0.1061,0.41,0.0896,39
1/22/2011,spring,22,0,Saturday,0,Clear,0.06,0.1515,0.49,0,30
1/22/2011,spring,23,0,Saturday,0,Clear,0.04,0.0758,0.57,0.1045,33
1/23/2011,spring,0,0,Sunday,0,Clear,0.04,0.0758,0.57,0.1045,22
1/23/2011,spring,1,0,Sunday,0,Clear,0.04,0.0758,0.57,0.1045,13
1/23/2011,spring,2,0,Sunday,0,Clear,0.02,0.0606,0.62,0.1343,18
1/23/2011,spring,3,0,Sunday,0,Clear,0.02,0.0606,0.62,0.1343,5
1/23/2011,spring,5,0,Sunday,0,Slightly cloudy,0.04,0.0758,0.57,0.1045,3
1/23/2011,spring,6,0,Sunday,0,Slightly cloudy,0.04,0.0758,0.57,0.1045,1
1/23/2011,spring,7,0,Sunday,0,Clear,0.08,0.1061,0.58,0.1642,2
1/23/2011,spring,8,0,Sunday,0,Clear,0.06,0.0758,0.62,0.1642,19
1/23/2011,spring,9,0,Sunday,0,Clear,0.1,0.0758,0.54,0.3582,28
1/23/2011,spring,10,0,Sunday,0,Clear,0.14,0.1061,0.46,0.3881,58
1/23/2011,spring,11,0,Sunday,0,Clear,0.14,0.1364,0.43,0.2239,99
1/23/2011,spring,12,0,Sunday,0,Clear,0.16,0.1212,0.37,0.4627,116
1/23/2011,spring,13,0,Sunday,0,Clear,0.14,0.1061,,0.3881,87
1/23/2011,spring,14,0,Sunday,0,Clear,0.16,0.1364,0.28,0.3582,110
1/23/2011,spring,15,0,Sunday,0,Clear,0.16,0.1364,0.28,0.3582,77
1/23/2011,spring,16,0,Sunday,0,Clear,0.16,0.1364,0.26,0.3284,65
1/23/2011,spring,17,0,Sunday,0,Clear,0.14,0.1061,0.26,0.3881,55
1/23/2011,spring,18,0,Sunday,0,Clear,0.12,0.1212,0.3,0.2537,49
1/23/2011,spring,19,0,Sunday,0,Clear,0.12,0.1212,0.3,0.2836,50
1/23/2011,spring,20,0,Sunday,0,Clear,0.1,0.1061,0.36,0.2537,35
1/23/2011,spring,21,0,Sunday,0,Clear,0.1,0.1061,0.36,0.194,25
1/23/2011,spring,22,0,Sunday,0,Clear,0.08,0.0909,0.38,0.194,28
1/23/2011,spring,23,0,Sunday,0,Clear,0.06,0.0606,0.41,0.2239,21
1/24/2011,spring,0,0,Monday,1,Clear,0.06,0.0606,0.41,0.194,7
1/24/2011,spring,1,0,Monday,1,Clear,0.04,0.0455,0.45,0.194,1
1/24/2011,spring,3,0,Monday,1,Clear,0.04,0.0303,0.45,0.2537,1
1/24/2011,spring,4,0,Monday,1,Clear,0.02,0.0606,0.48,0.1343,1
1/24/2011,spring,5,0,Monday,1,Clear,0.02,0.0606,0.48,0.1343,5
1/24/2011,spring,6,0,Monday,1,Clear,0.02,0.0758,0.48,0.0896,15
1/24/2011,spring,7,0,Monday,1,Clear,0.02,0.1212,0.48,0,84
1/24/2011,spring,8,0,Monday,1,Clear,0.04,0.1364,0.49,0,177
1/24/2011,spring,9,0,Monday,1,Clear,0.06,0.1515,0.41,0,102
1/24/2011,spring,10,0,Monday,1,Clear,0.1,0.1364,0.42,0,40
1/24/2011,spring,11,0,Monday,1,Clear,0.1,0.1212,0.46,0.1343,46
1/24/2011,spring,12,0,Monday,1,Slightly cloudy,0.12,0.1364,0.42,0.194,63
1/24/2011,spring,13,0,Monday,1,Slightly cloudy,0.14,0.1364,0.43,0.2239,60
1/24/2011,spring,14,0,Monday,1,Slightly cloudy,0.14,0.1364,0.46,0.2239,45
1/24/2011,spring,15,0,Monday,1,Clear,0.16,0.1667,0.4,0.1642,57
1/24/2011,spring,16,0,Monday,1,Clear,0.16,0.1515,0.47,0.2537,70
1/24/2011,spring,17,0,Monday,1,Clear,0.14,0.1212,0.5,0.2537,184
1/24/2011,spring,18,0,Monday,1,Clear,0.14,0.1364,0.59,0.194,153
1/24/2011,spring,19,0,Monday,1,Clear,0.14,0.1515,0.54,0.1642,106
1/24/2011,spring,20,0,Monday,1,Clear,0.14,0.1364,0.59,0.194,81
1/24/2011,spring,21,0,Monday,1,Clear,0.14,0.1515,0.63,0.1642,59
1/24/2011,spring,22,0,Monday,1,Slightly cloudy,0.14,0.1364,0.63,0.2239,35
1/24/2011,spring,23,0,Monday,1,Slightly cloudy,0.16,0.1515,0.64,0.2537,24
1/25/2011,spring,0,0,Tuesday,1,Slightly cloudy,0.16,0.1364,0.69,0.2836,9
1/25/2011,spring,1,0,Tuesday,1,Slightly cloudy,0.16,0.1667,0.69,0.1642,5
1/25/2011,spring,2,0,Tuesday,1,Clear,0.16,0.1515,0.69,0.2239,2
1/25/2011,spring,4,0,Tuesday,1,Clear,0.14,0.1667,0.74,0.1045,1
1/25/2011,spring,5,0,Tuesday,1,Clear,0.14,0.1364,0.74,0.2239,9
1/25/2011,spring,6,0,Tuesday,1,Clear,0.16,0.1818,0.74,0.1045,36
1/25/2011,spring,7,0,Tuesday,1,Clear,0.16,0.1515,0.74,0.2239,108
1/25/2011,spring,8,0,Tuesday,1,Slightly cloudy,0.16,0.1818,0.74,0.1343,238
1/25/2011,spring,9,0,Tuesday,1,Slightly cloudy,0.2,0.2273,0.64,0.0896,144
1/25/2011,spring,10,0,Tuesday,1,Slightly cloudy,0.22,0.2424,0.6,0.1045,55
1/25/2011,spring,11,0,Tuesday,1,Slightly cloudy,0.24,0.2424,0.6,0.1343,61
1/25/2011,spring,12,0,Tuesday,1,Slightly cloudy,0.26,0.2879,0.56,0.0896,106
1/25/2011,spring,13,0,Tuesday,1,Slightly cloudy,0.26,0.2727,0.56,0.1343,93
1/25/2011,spring,14,0,Tuesday,1,Slightly cloudy,0.3,0.3333,0.45,0,68
1/25/2011,spring,15,0,Tuesday,1,Slightly cloudy,0.32,0.3485,0.42,0,84
1/25/2011,spring,16,0,Tuesday,1,Slightly cloudy,0.32,0.3485,0.42,0,116
1/25/2011,spring,17,0,Tuesday,1,Clear,0.3,0.3333,0.45,0,222
1/25/2011,spring,18,0,Tuesday,1,Slightly cloudy,0.3,0.3182,0.49,0.0896,225
1/25/2011,spring,19,0,Tuesday,1,Slightly cloudy,0.26,0.2576,0.65,0.1642,146
1/25/2011,spring,20,0,Tuesday,1,Clear,0.24,0.2273,0.65,0.194,119
1/25/2011,spring,21,0,Tuesday,1,Clear,0.24,0.2273,0.65,0.194,45
1/25/2011,spring,22,0,Tuesday,1,Clear,0.22,0.2273,0.64,0.1642,53
1/25/2011,spring,23,0,Tuesday,1,Slightly cloudy,0.22,0.2273,0.64,0.1642,40
1/26/2011,spring,0,0,Wednesday,1,Slightly cloudy,0.22,0.2273,0.69,0.1343,17
1/26/2011,spring,1,0,Wednesday,1,Slightly cloudy,0.24,0.2424,0.65,0.1343,5
1/26/2011,spring,2,0,Wednesday,1,Light Snow,0.22,0.2273,0.69,0.194,10
1/26/2011,spring,5,0,Wednesday,1,Light Snow,0.2,0.1818,0.86,0.2836,1
1/26/2011,spring,6,0,Wednesday,1,Light Snow,0.2,0.1818,0.86,0.2836,8
1/26/2011,spring,7,0,Wednesday,1,Light Snow,0.22,0.2121,0.87,0.2985,30
1/26/2011,spring,8,0,Wednesday,1,Light Snow,0.22,0.2121,0.87,0.2985,72
1/26/2011,spring,9,0,Wednesday,1,Light Snow,0.22,0.2121,0.87,0.2985,58
1/26/2011,spring,10,0,Wednesday,1,Light Snow,0.22,0.2121,0.93,0.2836,28
1/26/2011,spring,11,0,Wednesday,1,Light Snow,0.22,0.197,0.93,0.3284,41
1/26/2011,spring,12,0,Wednesday,1,Light Snow,0.22,0.197,0.93,0.3284,48
1/26/2011,spring,13,0,Wednesday,1,Light Snow,0.22,0.197,0.93,0.3284,47
1/26/2011,spring,14,0,Wednesday,1,Light Snow,0.22,0.197,0.93,0.3582,36
1/26/2011,spring,15,0,Wednesday,1,Light Snow,0.22,0.1818,0.93,0.4627,43
1/26/2011,spring,16,0,Wednesday,1,Thunderstorm,0.22,0.197,0.93,0.3284,36
1/26/2011,spring,17,0,Wednesday,1,Light Snow,0.2,0.1818,0.93,0.3582,26
1/27/2011,spring,16,0,Thursday,1,Clear,0.22,0.2273,0.55,0.194,24
1/27/2011,spring,17,0,Thursday,1,Clear,0.22,0.2424,0.55,0.1045,84
1/27/2011,spring,18,0,Thursday,1,Clear,0.2,0.2273,0.69,0.0896,104
1/27/2011,spring,19,0,Thursday,1,Clear,0.2,0.2273,0.69,0.0896,79
1/27/2011,spring,20,0,Thursday,1,Clear,0.18,0.2121,0.74,0.0896,59
1/27/2011,spring,21,0,Thursday,1,Clear,0.18,0.2121,0.74,0.0896,38
1/27/2011,spring,22,0,Thursday,1,Clear,0.18,0.2121,0.74,0.0896,27
1/27/2011,spring,23,0,Thursday,1,Clear,0.18,0.197,0.8,0.1642,16
1/28/2011,spring,0,0,Friday,1,Slightly cloudy,0.2,0.2121,0.75,0.1343,9
1/28/2011,spring,1,0,Friday,1,Slightly cloudy,0.2,0.2121,0.75,0.1343,3
1/28/2011,spring,2,0,Friday,1,Slightly cloudy,0.2,0.2121,0.75,0.1642,2
1/28/2011,spring,3,0,Friday,1,Slightly cloudy,0.2,0.2273,0.75,0.1045,1
1/28/2011,spring,5,0,Friday,1,Slightly cloudy,0.18,0.2121,0.8,0.1045,4
1/28/2011,spring,6,0,Friday,1,Slightly cloudy,0.18,0.197,0.8,0.1343,16
1/28/2011,spring,7,0,Friday,1,Slightly cloudy,0.16,0.197,0.86,0.0896,60
